Month,Year,Region,Country,Product,Units_Sold,Revenue
Nov,2023,AMAR,Canada,LocoTag C2PL,207,20700
Nov,2023,AMAR,Mexico,LocoTrack HGD4,2073,207300
Nov,2023,AMAR,Mexico,LocoTrack HGR4,1728,172800
Nov,2023,AMAR,Mexico,LocoTrack HGP4,1728,172800
Nov,2023,AMAR,Mexico,LocoTrack HFR4,1728,172800
Nov,2023,AMAR,Mexico,LocoTag P4P,172,17200
Nov,2023,AMAR,Mexico,LocoTag E4BL,1209,120900
Nov,2023,AMAR,Mexico,LocoTag C2PL,207,20700
Dec,2023,EMEA,United Kingdom,LocoTrack HGD4,2328,232800
Dec,2023,EMEA,United Kingdom,LocoTrack HGR4,1940,194000
Dec,2023,EMEA,United Kingdom,LocoTrack HGP4,1940,194000
Dec,2023,EMEA,United Kingdom,LocoTrack HFR4,1940,194000
Dec,2023,EMEA,United Kingdom,LocoTag P4P,194,19400
Dec,2023,EMEA,United Kingdom,LocoTag E4BL,1360,136000
Dec,2023,EMEA,United Kingdom,LocoTag C2PL,233,23300
Dec,2023,EMEA,Germany,LocoTrack HGD4,2328,232800
Dec,2023,EMEA,Germany,LocoTrack HGR4,1940,194000
Dec,2023,EMEA,Germany,LocoTrack HGP4,1940,194000
Dec,2023,EMEA,Germany,LocoTrack HFR4,1940,194000
Dec,2023,EMEA,Germany,LocoTag P4P,194,19400
Dec,2023,EMEA,Germany,LocoTag E4BL,1360,136000
Dec,2023,EMEA,Germany,LocoTag C2PL,233,23300
Dec,2023,EMEA,France,LocoTrack HGD4,2328,232800
Dec,2023,EMEA,France,LocoTrack HGR4,1940,194000
Dec,2023,EMEA,France,LocoTrack HGP4,1940,194000
Dec,2023,EMEA,France,LocoTrack HFR4,1940,194000
Dec,2023,EMEA,France,LocoTag P4P,194,19400
Dec,2023,EMEA,France,LocoTag E4BL,1360,136000
Dec,2023,EMEA,France,LocoTag C2PL,233,23300
Dec,2023,APAC,Japan,LocoTrack HGD4,1862,186200
Dec,2023,APAC,Japan,LocoTrack HGR4,1552,155200
Dec,2023,APAC,Japan,LocoTrack HGP4,1552,155200
Dec,2023,APAC,Japan,LocoTrack HFR4,1552,155200
Dec,2023,APAC,Japan,LocoTag P4P,155,15500
Dec,2023,APAC,Japan,LocoTag E4BL,1088,108800
Dec,2023,APAC,Japan,LocoTag C2PL,186,18600
Dec,2023,APAC,Australia,LocoTrack HGD4,1862,186200
Dec,2023,APAC,Australia,LocoTrack HGR4,1552,155200
Dec,2023,APAC,Australia,LocoTrack HGP4,1552,155200
Dec,2023,APAC,Australia,LocoTrack HFR4,1552,155200
Dec,2023,APAC,Australia,LocoTag P4P,155,15500
Dec,2023,APAC,Australia,LocoTag E4BL,1088,108800
Dec,2023,APAC,Australia,LocoTag C2PL,186,18600
Dec,2023,APAC,Singapore,LocoTrack HGD4,1862,186200
Dec,2023,APAC,Singapore,LocoTrack HGR4,1552,155200
Dec,2023,APAC,Singapore,LocoTrack HGP4,1552,155200
Dec,2023,APAC,Singapore,LocoTrack HFR4,1552,155200
Dec,2023,APAC,Singapore,LocoTag P4P,155,15500
Dec,2023,APAC,Singapore,LocoTag E4BL,1088,108800
Dec,2023,APAC,Singapore,LocoTag C2PL,186,18600
Dec,2023,AMAR,United States,LocoTrack HGD4,2095,209500
Dec,2023,AMAR,United States,LocoTrack HGR4,1746,174600
Dec,2023,AMAR,United States,LocoTrack HGP4,1746,174600
Dec,2023,AMAR,United States,LocoTrack HFR4,1746,174600
Dec,2023,AMAR,United States,LocoTag P4P,174,17400
Dec,2023,AMAR,United States,LocoTag E4BL,1224,122400
Dec,2023,AMAR,United States,LocoTag C2PL,210,21000
Dec,2023,AMAR,Canada,LocoTrack HGD4,2095,209500
Dec,2023,AMAR,Canada,LocoTrack HGR4,1746,174600
Dec,2023,AMAR,Canada,LocoTrack HGP4,1746,174600
Dec,2023,AMAR,Canada,LocoTrack HFR4,1746,174600
Dec,2023,AMAR,Canada,LocoTag P4P,174,17400
Dec,2023,AMAR,Canada,LocoTag E4BL,1224,122400
Dec,2023,AMAR,Canada,LocoTag C2PL,210,21000
Dec,2023,AMAR,Mexico,LocoTrack HGD4,2095,209500
Dec,2023,AMAR,Mexico,LocoTrack HGR4,1746,174600
Dec,2023,AMAR,Mexico,LocoTrack HGP4,1746,174600
Dec,2023,AMAR,Mexico,LocoTrack HFR4,1746,174600
Dec,2023,AMAR,Mexico,LocoTag P4P,174,17400
Dec,2023,AMAR,Mexico,LocoTag E4BL,1224,122400
Dec,2023,AMAR,Mexico,LocoTag C2PL,210,21000
Jan,2024,EMEA,United Kingdom,LocoTrack HGD4,2352,235200
Jan,2024,EMEA,United Kingdom,LocoTrack HGR4,1960,196000
Jan,2024,EMEA,United Kingdom,LocoTrack HGP4,1960,196000
Jan,2024,EMEA,United Kingdom,LocoTrack HFR4,1960,196000
Jan,2024,EMEA,United Kingdom,LocoTag P4P,196,19600
Jan,2024,EMEA,United Kingdom,LocoTag E4BL,1376,137600
Jan,2024,EMEA,United Kingdom,LocoTag C2PL,236,23600
Jan,2024,EMEA,United Kingdom,LocoPoint,800,80000
Jan,2024,EMEA,Germany,LocoTrack HGD4,2352,235200
Jan,2024,EMEA,Germany,LocoTrack HGR4,1960,196000
Jan,2024,EMEA,Germany,LocoTrack HGP4,1960,196000
Jan,2024,EMEA,Germany,LocoTrack HFR4,1960,196000
Jan,2024,EMEA,Germany,LocoTag P4P,196,19600
Jan,2024,EMEA,Germany,LocoTag E4BL,1376,137600
Jan,2024,EMEA,Germany,LocoTag C2PL,236,23600
Jan,2024,EMEA,Germany,LocoPoint,800,80000
Jan,2024,EMEA,France,LocoTrack HGD4,2352,235200
Jan,2024,EMEA,France,LocoTrack HGR4,1960,196000
Jan,2024,EMEA,France,LocoTrack HGP4,1960,196000
Jan,2024,EMEA,France,LocoTrack HFR4,1960,196000
Jan,2024,EMEA,France,LocoTag P4P,196,19600
Jan,2024,EMEA,France,LocoTag E4BL,1376,137600
Jan,2024,EMEA,France,LocoTag C2PL,236,23600
Jan,2024,EMEA,France,LocoPoint,800,80000
Jan,2024,APAC,Japan,LocoTrack HGD4,1881,188100
Jan,2024,APAC,Japan,LocoTrack HGR4,1568,156800
Jan,2024,APAC,Japan,LocoTrack HGP4,1568,156800
Jan,2024,APAC,Japan,LocoTrack HFR4,1568,156800
Jan,2024,APAC,Japan,LocoTag P4P,156,15600
Jan,2024,APAC,Japan,LocoTag E4BL,1100,110000
Jan,2024,APAC,Japan,LocoTag C2PL,189,18900
Jan,2024,APAC,Japan,LocoPoint,640,64000
Jan,2024,APAC,Australia,LocoTrack HGD4,1881,188100
Jan,2024,APAC,Australia,LocoTrack HGR4,1568,156800
Jan,2024,APAC,Australia,LocoTrack HGP4,1568,156800
Jan,2024,APAC,Australia,LocoTrack HFR4,1568,156800
Jan,2024,APAC,Australia,LocoTag P4P,156,15600
Jan,2024,APAC,Australia,LocoTag E4BL,1100,110000
Jan,2024,APAC,Australia,LocoTag C2PL,189,18900
Jan,2024,APAC,Australia,LocoPoint,640,64000
Jan,2024,APAC,Singapore,LocoTrack HGD4,1881,188100
Jan,2024,APAC,Singapore,LocoTrack HGR4,1568,156800
Jan,2024,APAC,Singapore,LocoTrack HGP4,1568,156800
Jan,2024,APAC,Singapore,LocoTrack HFR4,1568,156800
Jan,2024,APAC,Singapore,LocoTag P4P,156,15600
Jan,2024,APAC,Singapore,LocoTag E4BL,1100,110000
Jan,2024,APAC,Singapore,LocoTag C2PL,189,18900
Jan,2024,APAC,Singapore,LocoPoint,640,64000
Jan,2024,AMAR,United States,LocoTrack HGD4,2116,211600
Jan,2024,AMAR,United States,LocoTrack HGR4,1764,176400
Jan,2024,AMAR,United States,LocoTrack HGP4,1764,176400
Jan,2024,AMAR,United States,LocoTrack HFR4,1764,176400
Jan,2024,AMAR,United States,LocoTag P4P,176,17600
Jan,2024,AMAR,United States,LocoTag E4BL,1238,123800
Jan,2024,AMAR,United States,LocoTag C2PL,213,21300
Jan,2024,AMAR,United States,LocoPoint,720,72000
Jan,2024,AMAR,Canada,LocoTrack HGD4,2116,211600
Jan,2024,AMAR,Canada,LocoTrack HGR4,1764,176400
Jan,2024,AMAR,Canada,LocoTrack HGP4,1764,176400
Jan,2024,AMAR,Canada,LocoTrack HFR4,1764,176400
Jan,2024,AMAR,Canada,LocoTag P4P,176,17600
Jan,2024,AMAR,Canada,LocoTag E4BL,1238,123800
Jan,2024,AMAR,Canada,LocoTag C2PL,213,21300
Jan,2024,AMAR,Canada,LocoPoint,720,72000
Jan,2024,AMAR,Mexico,LocoTrack HGD4,2116,211600
Jan,2024,AMAR,Mexico,LocoTrack HGR4,1764,176400
Jan,2024,AMAR,Mexico,LocoTrack HGP4,1764,176400
Jan,2024,AMAR,Mexico,LocoTrack HFR4,1764,176400
Jan,2024,AMAR,Mexico,LocoTag P4P,176,17600
Jan,2024,AMAR,Mexico,LocoTag E4BL,1238,123800
Jan,2024,AMAR,Mexico,LocoTag C2PL,213,21300
Jan,2024,AMAR,Mexico,LocoPoint,720,72000
Feb,2024,EMEA,United Kingdom,LocoTrack HGD4,2376,237600
Feb,2024,EMEA,United Kingdom,LocoTrack HGR4,1980,198000
Feb,2024,EMEA,United Kingdom,LocoTrack HGP4,1980,198000
Feb,2024,EMEA,United Kingdom,LocoTrack HFR4,1980,198000
Feb,2024,EMEA,United Kingdom,LocoTag P4P,198,19800
Feb,2024,EMEA,United Kingdom,LocoTag E4BL,1392,139200
Feb,2024,EMEA,United Kingdom,LocoTag C2PL,240,24000
Feb,2024,EMEA,United Kingdom,LocoPoint,816,81600
Feb,2024,EMEA,Germany,LocoTrack HGD4,2376,237600
Feb,2024,EMEA,Germany,LocoTrack HGR4,1980,198000
Feb,2024,EMEA,Germany,LocoTrack HGP4,1980,198000
Feb,2024,EMEA,Germany,LocoTrack HFR4,1980,198000
Feb,2024,EMEA,Germany,LocoTag P4P,198,19800
Feb,2024,EMEA,Germany,LocoTag E4BL,1392,139200
Feb,2024,EMEA,Germany,LocoTag C2PL,240,24000
Feb,2024,EMEA,Germany,LocoPoint,816,81600
Feb,2024,EMEA,France,LocoTrack HGD4,2376,237600
Feb,2024,EMEA,France,LocoTrack HGR4,1980,198000
Feb,2024,EMEA,France,LocoTrack HGP4,1980,198000
Feb,2024,EMEA,France,LocoTrack HFR4,1980,198000
Feb,2024,EMEA,France,LocoTag P4P,198,19800
Feb,2024,EMEA,France,LocoTag E4BL,1392,139200
Feb,2024,EMEA,France,LocoTag C2PL,240,24000
Feb,2024,EMEA,France,LocoPoint,816,81600
Feb,2024,APAC,Japan,LocoTrack HGD4,1900,190000
Feb,2024,APAC,Japan,LocoTrack HGR4,1584,158400
Feb,2024,APAC,Japan,LocoTrack HGP4,1584,158400
Feb,2024,APAC,Japan,LocoTrack HFR4,1584,158400
Feb,2024,APAC,Japan,LocoTag P4P,158,15800
Feb,2024,APAC,Japan,LocoTag E4BL,1113,111300
Feb,2024,APAC,Japan,LocoTag C2PL,192,19200
Feb,2024,APAC,Japan,LocoPoint,652,65200
Feb,2024,APAC,Australia,LocoTrack HGD4,1900,190000
Feb,2024,APAC,Australia,LocoTrack HGR4,1584,158400
Feb,2024,APAC,Australia,LocoTrack HGP4,1584,158400
Feb,2024,APAC,Australia,LocoTrack HFR4,1584,158400
Feb,2024,APAC,Australia,LocoTag P4P,158,15800
Feb,2024,APAC,Australia,LocoTag E4BL,1113,111300
Feb,2024,APAC,Australia,LocoTag C2PL,192,19200
Feb,2024,APAC,Australia,LocoPoint,652,65200
Feb,2024,APAC,Singapore,LocoTrack HGD4,1900,190000
Feb,2024,APAC,Singapore,LocoTrack HGR4,1584,158400
Feb,2024,APAC,Singapore,LocoTrack HGP4,1584,158400
Feb,2024,APAC,Singapore,LocoTrack HFR4,1584,158400
Feb,2024,APAC,Singapore,LocoTag P4P,158,15800
Feb,2024,APAC,Singapore,LocoTag E4BL,1113,111300
Feb,2024,APAC,Singapore,LocoTag C2PL,192,19200
Feb,2024,APAC,Singapore,LocoPoint,652,65200
Feb,2024,AMAR,United States,LocoTrack HGD4,2138,213800
Feb,2024,AMAR,United States,LocoTrack HGR4,1782,178200
Feb,2024,AMAR,United States,LocoTrack HGP4,1782,178200
Feb,2024,AMAR,United States,LocoTrack HFR4,1782,178200
Feb,2024,AMAR,United States,LocoTag P4P,178,17800
Feb,2024,AMAR,United States,LocoTag E4BL,1252,125200
Feb,2024,AMAR,United States,LocoTag C2PL,216,21600
Feb,2024,AMAR,United States,LocoPoint,734,73400
Feb,2024,AMAR,Canada,LocoTrack HGD4,2138,213800
Feb,2024,AMAR,Canada,LocoTrack HGR4,1782,178200
Feb,2024,AMAR,Canada,LocoTrack HGP4,1782,178200
Feb,2024,AMAR,Canada,LocoTrack HFR4,1782,178200
Feb,2024,AMAR,Canada,LocoTag P4P,178,17800
Feb,2024,AMAR,Canada,LocoTag E4BL,1252,125200
Feb,2024,AMAR,Canada,LocoTag C2PL,216,21600
Feb,2024,AMAR,Canada,LocoPoint,734,73400
Feb,2024,AMAR,Mexico,LocoTrack HGD4,2138,213800
Feb,2024,AMAR,Mexico,LocoTrack HGR4,1782,178200
Feb,2024,AMAR,Mexico,LocoTrack HGP4,1782,178200
Feb,2024,AMAR,Mexico,LocoTrack HFR4,1782,178200
Feb,2024,AMAR,Mexico,LocoTag P4P,178,17800
Feb,2024,AMAR,Mexico,LocoTag E4BL,1252,125200
Feb,2024,AMAR,Mexico,LocoTag C2PL,216,21600
Feb,2024,AMAR,Mexico,LocoPoint,734,73400
Mar,2024,EMEA,United Kingdom,LocoTrack HGD4,2400,240000
Mar,2024,EMEA,United Kingdom,LocoTrack HGR4,2000,200000
Mar,2024,EMEA,United Kingdom,LocoTrack HGP4,2000,200000
Mar,2024,EMEA,United Kingdom,LocoTrack HFR4,2000,200000
Mar,2024,EMEA,United Kingdom,LocoTag P4P,200,20000
Mar,2024,EMEA,United Kingdom,LocoTag E4BL,1408,140800
Mar,2024,EMEA,United Kingdom,LocoTag C2PL,243,24300
Mar,2024,EMEA,United Kingdom,LocoPoint,832,83200
Mar,2024,EMEA,Germany,LocoTrack HGD4,2400,240000
Mar,2024,EMEA,Germany,LocoTrack HGR4,2000,200000
Mar,2024,EMEA,Germany,LocoTrack HGP4,2000,200000
Mar,2024,EMEA,Germany,LocoTrack HFR4,2000,200000
Mar,2024,EMEA,Germany,LocoTag P4P,200,20000
Mar,2024,EMEA,Germany,LocoTag E4BL,1408,140800
Mar,2024,EMEA,Germany,LocoTag C2PL,243,24300
Mar,2024,EMEA,Germany,LocoPoint,832,83200
Mar,2024,EMEA,France,LocoTrack HGD4,2400,240000
Mar,2024,EMEA,France,LocoTrack HGR4,2000,200000
Mar,2024,EMEA,France,LocoTrack HGP4,2000,200000
Mar,2024,EMEA,France,LocoTrack HFR4,2000,200000
Mar,2024,EMEA,France,LocoTag P4P,200,20000
Mar,2024,EMEA,France,LocoTag E4BL,1408,140800
Mar,2024,EMEA,France,LocoTag C2PL,243,24300
Mar,2024,EMEA,France,LocoPoint,832,83200
Mar,2024,APAC,Japan,LocoTrack HGD4,1920,192000
Mar,2024,APAC,Japan,LocoTrack HGR4,1600,160000
Mar,2024,APAC,Japan,LocoTrack HGP4,1600,160000
Mar,2024,APAC,Japan,LocoTrack HFR4,1600,160000
Mar,2024,APAC,Japan,LocoTag P4P,160,16000
Mar,2024,APAC,Japan,LocoTag E4BL,1126,112600
Mar,2024,APAC,Japan,LocoTag C2PL,194,19400
Mar,2024,APAC,Japan,LocoPoint,665,66500
Mar,2024,APAC,Australia,LocoTrack HGD4,1920,192000
Mar,2024,APAC,Australia,LocoTrack HGR4,1600,160000
Mar,2024,APAC,Australia,LocoTrack HGP4,1600,160000
Mar,2024,APAC,Australia,LocoTrack HFR4,1600,160000
Mar,2024,APAC,Australia,LocoTag P4P,160,16000
Mar,2024,APAC,Australia,LocoTag E4BL,1126,112600
Mar,2024,APAC,Australia,LocoTag C2PL,194,19400
Mar,2024,APAC,Australia,LocoPoint,665,66500
Mar,2024,APAC,Singapore,LocoTrack HGD4,1920,192000
Mar,2024,APAC,Singapore,LocoTrack HGR4,1600,160000
Mar,2024,APAC,Singapore,LocoTrack HGP4,1600,160000
Mar,2024,APAC,Singapore,LocoTrack HFR4,1600,160000
Mar,2024,APAC,Singapore,LocoTag P4P,160,16000
Mar,2024,APAC,Singapore,LocoTag E4BL,1126,112600
Mar,2024,APAC,Singapore,LocoTag C2PL,194,19400
Mar,2024,APAC,Singapore,LocoPoint,665,66500
Mar,2024,AMAR,United States,LocoTrack HGD4,2160,216000
Mar,2024,AMAR,United States,LocoTrack HGR4,1800,180000
Mar,2024,AMAR,United States,LocoTrack HGP4,1800,180000
Mar,2024,AMAR,United States,LocoTrack HFR4,1800,180000
Mar,2024,AMAR,United States,LocoTag P4P,180,18000
Mar,2024,AMAR,United States,LocoTag E4BL,1267,126700
Mar,2024,AMAR,United States,LocoTag C2PL,218,21800
Mar,2024,AMAR,United States,LocoPoint,748,74800
Mar,2024,AMAR,Canada,LocoTrack HGD4,2160,216000
Mar,2024,AMAR,Canada,LocoTrack HGR4,1800,180000
Mar,2024,AMAR,Canada,LocoTrack HGP4,1800,180000
Mar,2024,AMAR,Canada,LocoTrack HFR4,1800,180000
Mar,2024,AMAR,Canada,LocoTag P4P,180,18000
Mar,2024,AMAR,Canada,LocoTag E4BL,1267,126700
Mar,2024,AMAR,Canada,LocoTag C2PL,218,21800
Mar,2024,AMAR,Canada,LocoPoint,748,74800
Mar,2024,AMAR,Mexico,LocoTrack HGD4,2160,216000
Mar,2024,AMAR,Mexico,LocoTrack HGR4,1800,180000
Mar,2024,AMAR,Mexico,LocoTrack HGP4,1800,180000
Mar,2024,AMAR,Mexico,LocoTrack HFR4,1800,180000
Mar,2024,AMAR,Mexico,LocoTag P4P,180,18000
Mar,2024,AMAR,Mexico,LocoTag E4BL,1267,126700
Mar,2024,AMAR,Mexico,LocoTag C2PL,218,21800
Mar,2024,AMAR,Mexico,LocoPoint,748,74800
Apr,2024,EMEA,United Kingdom,LocoTrack HGD4,2424,242400
Apr,2024,EMEA,United Kingdom,LocoTrack HGR4,2020,202000
Apr,2024,EMEA,United Kingdom,LocoTrack HGP4,2020,202000
Apr,2024,EMEA,United Kingdom,LocoTrack HFR4,2020,202000
Apr,2024,EMEA,United Kingdom,LocoTag P4P,202,20200
Apr,2024,EMEA,United Kingdom,LocoTag E4BL,1424,142400
Apr,2024,EMEA,United Kingdom,LocoTag C2PL,246,24600
Apr,2024,EMEA,United Kingdom,LocoPoint,848,84800
Apr,2024,EMEA,Germany,LocoTrack HGD4,2424,242400
Apr,2024,EMEA,Germany,LocoTrack HGR4,2020,202000
Apr,2024,EMEA,Germany,LocoTrack HGP4,2020,202000
Apr,2024,EMEA,Germany,LocoTrack HFR4,2020,202000
Apr,2024,EMEA,Germany,LocoTag P4P,202,20200
Apr,2024,EMEA,Germany,LocoTag E4BL,1424,142400
Apr,2024,EMEA,Germany,LocoTag C2PL,246,24600
Apr,2024,EMEA,Germany,LocoPoint,848,84800
Apr,2024,EMEA,France,LocoTrack HGD4,2424,242400
Apr,2024,EMEA,France,LocoTrack HGR4,2020,202000
Apr,2024,EMEA,France,LocoTrack HGP4,2020,202000
Apr,2024,EMEA,France,LocoTrack HFR4,2020,202000
Apr,2024,EMEA,France,LocoTag P4P,202,20200
Apr,2024,EMEA,France,LocoTag E4BL,1424,142400
Apr,2024,EMEA,France,LocoTag C2PL,246,24600
Apr,2024,EMEA,France,LocoPoint,848,84800
Apr,2024,APAC,Japan,LocoTrack HGD4,1939,193900
Apr,2024,APAC,Japan,LocoTrack HGR4,1616,161600
Apr,2024,APAC,Japan,LocoTrack HGP4,1616,161600
Apr,2024,APAC,Japan,LocoTrack HFR4,1616,161600
Apr,2024,APAC,Japan,LocoTag P4P,161,16100
Apr,2024,APAC,Japan,LocoTag E4BL,1139,113900
Apr,2024,APAC,Japan,LocoTag C2PL,197,19700
Apr,2024,APAC,Japan,LocoPoint,678,67800
Apr,2024,APAC,Australia,LocoTrack HGD4,1939,193900
Apr,2024,APAC,Australia,LocoTrack HGR4,1616,161600
Apr,2024,APAC,Australia,LocoTrack HGP4,1616,161600
Apr,2024,APAC,Australia,LocoTrack HFR4,1616,161600
Apr,2024,APAC,Australia,LocoTag P4P,161,16100
Apr,2024,APAC,Australia,LocoTag E4BL,1139,113900
Apr,2024,APAC,Australia,LocoTag C2PL,197,19700
Apr,2024,APAC,Australia,LocoPoint,678,67800
Apr,2024,APAC,Singapore,LocoTrack HGD4,1939,193900
Apr,2024,APAC,Singapore,LocoTrack HGR4,1616,161600
Apr,2024,APAC,Singapore,LocoTrack HGP4,1616,161600
Apr,2024,APAC,Singapore,LocoTrack HFR4,1616,161600
Apr,2024,APAC,Singapore,LocoTag P4P,161,16100
Apr,2024,APAC,Singapore,LocoTag E4BL,1139,113900
Apr,2024,APAC,Singapore,LocoTag C2PL,197,19700
Apr,2024,APAC,Singapore,LocoPoint,678,67800
Apr,2024,AMAR,United States,LocoTrack HGD4,2181,218100
Apr,2024,AMAR,United States,LocoTrack HGR4,1818,181800
Apr,2024,AMAR,United States,LocoTrack HGP4,1818,181800
Apr,2024,AMAR,United States,LocoTrack HFR4,1818,181800
Apr,2024,AMAR,United States,LocoTag P4P,181,18100
Apr,2024,AMAR,United States,LocoTag E4BL,1281,128100
Apr,2024,AMAR,United States,LocoTag C2PL,221,22100
Apr,2024,AMAR,United States,LocoPoint,763,76300
Apr,2024,AMAR,Canada,LocoTrack HGD4,2181,218100
Apr,2024,AMAR,Canada,LocoTrack HGR4,1818,181800
Apr,2024,AMAR,Canada,LocoTrack HGP4,1818,181800
Apr,2024,AMAR,Canada,LocoTrack HFR4,1818,181800
Apr,2024,AMAR,Canada,LocoTag P4P,181,18100
Apr,2024,AMAR,Canada,LocoTag E4BL,1281,128100
Apr,2024,AMAR,Canada,LocoTag C2PL,221,22100
Apr,2024,AMAR,Canada,LocoPoint,763,76300
Apr,2024,AMAR,Mexico,LocoTrack HGD4,2181,218100
Apr,2024,AMAR,Mexico,LocoTrack HGR4,1818,181800
Apr,2024,AMAR,Mexico,LocoTrack HGP4,1818,181800
Apr,2024,AMAR,Mexico,LocoTrack HFR4,1818,181800
Apr,2024,AMAR,Mexico,LocoTag P4P,181,18100
Apr,2024,AMAR,Mexico,LocoTag E4BL,1281,128100
Apr,2024,AMAR,Mexico,LocoTag C2PL,221,22100
Apr,2024,AMAR,Mexico,LocoPoint,763,76300
May,2024,EMEA,United Kingdom,LocoTrack HGD4,2448,244800
May,2024,EMEA,United Kingdom,LocoTrack HGR4,2040,204000
May,2024,EMEA,United Kingdom,LocoTrack HGP4,2040,204000
May,2024,EMEA,United Kingdom,LocoTrack HFR4,2040,204000
May,2024,EMEA,United Kingdom,LocoTag P4P,204,20400
May,2024,EMEA,United Kingdom,LocoTag E4BL,1440,144000
May,2024,EMEA,United Kingdom,LocoTag C2PL,249,24900
May,2024,EMEA,United Kingdom,LocoPoint,864,86400
May,2024,EMEA,Germany,LocoTrack HGD4,2448,244800
May,2024,EMEA,Germany,LocoTrack HGR4,2040,204000
May,2024,EMEA,Germany,LocoTrack HGP4,2040,204000
May,2024,EMEA,Germany,LocoTrack HFR4,2040,204000
May,2024,EMEA,Germany,LocoTag P4P,204,20400
May,2024,EMEA,Germany,LocoTag E4BL,1440,144000
May,2024,EMEA,Germany,LocoTag C2PL,249,24900
May,2024,EMEA,Germany,LocoPoint,864,86400
May,2024,EMEA,France,LocoTrack HGD4,2448,244800
May,2024,EMEA,France,LocoTrack HGR4,2040,204000
May,2024,EMEA,France,LocoTrack HGP4,2040,204000
May,2024,EMEA,France,LocoTrack HFR4,2040,204000
May,2024,EMEA,France,LocoTag P4P,204,20400
May,2024,EMEA,France,LocoTag E4BL,1440,144000
May,2024,EMEA,France,LocoTag C2PL,249,24900
May,2024,EMEA,France,LocoPoint,864,86400
May,2024,APAC,Japan,LocoTrack HGD4,1958,195800
May,2024,APAC,Japan,LocoTrack HGR4,1632,163200
May,2024,APAC,Japan,LocoTrack HGP4,1632,163200
May,2024,APAC,Japan,LocoTrack HFR4,1632,163200
May,2024,APAC,Japan,LocoTag P4P,163,16300
May,2024,APAC,Japan,LocoTag E4BL,1152,115200
May,2024,APAC,Japan,LocoTag C2PL,199,19900
May,2024,APAC,Japan,LocoPoint,691,69100
May,2024,APAC,Australia,LocoTrack HGD4,1958,195800
May,2024,APAC,Australia,LocoTrack HGR4,1632,163200
May,2024,APAC,Australia,LocoTrack HGP4,1632,163200
May,2024,APAC,Australia,LocoTrack HFR4,1632,163200
May,2024,APAC,Australia,LocoTag P4P,163,16300
May,2024,APAC,Australia,LocoTag E4BL,1152,115200
May,2024,APAC,Australia,LocoTag C2PL,199,19900
May,2024,APAC,Australia,LocoPoint,691,69100
May,2024,APAC,Singapore,LocoTrack HGD4,1958,195800
May,2024,APAC,Singapore,LocoTrack HGR4,1632,163200
May,2024,APAC,Singapore,LocoTrack HGP4,1632,163200
May,2024,APAC,Singapore,LocoTrack HFR4,1632,163200
May,2024,APAC,Singapore,LocoTag P4P,163,16300
May,2024,APAC,Singapore,LocoTag E4BL,1152,115200
May,2024,APAC,Singapore,LocoTag C2PL,199,19900
May,2024,APAC,Singapore,LocoPoint,691,69100
May,2024,AMAR,United States,LocoTrack HGD4,2203,220300
May,2024,AMAR,United States,LocoTrack HGR4,1836,183600
May,2024,AMAR,United States,LocoTrack HGP4,1836,183600
May,2024,AMAR,United States,LocoTrack HFR4,1836,183600
May,2024,AMAR,United States,LocoTag P4P,183,18300
May,2024,AMAR,United States,LocoTag E4BL,1296,129600
May,2024,AMAR,United States,LocoTag C2PL,224,22400
May,2024,AMAR,United States,LocoPoint,777,77700
May,2024,AMAR,Canada,LocoTrack HGD4,2203,220300
May,2024,AMAR,Canada,LocoTrack HGR4,1836,183600
May,2024,AMAR,Canada,LocoTrack HGP4,1836,183600
May,2024,AMAR,Canada,LocoTrack HFR4,1836,183600
May,2024,AMAR,Canada,LocoTag P4P,183,18300
May,2024,AMAR,Canada,LocoTag E4BL,1296,129600
May,2024,AMAR,Canada,LocoTag C2PL,224,22400
May,2024,AMAR,Canada,LocoPoint,777,77700
May,2024,AMAR,Mexico,LocoTrack HGD4,2203,220300
May,2024,AMAR,Mexico,LocoTrack HGR4,1836,183600
May,2024,AMAR,Mexico,LocoTrack HGP4,1836,183600
May,2024,AMAR,Mexico,LocoTrack HFR4,1836,183600
May,2024,AMAR,Mexico,LocoTag P4P,183,18300
May,2024,AMAR,Mexico,LocoTag E4BL,1296,129600
May,2024,AMAR,Mexico,LocoTag C2PL,224,22400
May,2024,AMAR,Mexico,LocoPoint,777,77700
Jun,2024,EMEA,United Kingdom,LocoTrack HGD4,2472,247200
Jun,2024,EMEA,United Kingdom,LocoTrack HGR4,2060,206000
Jun,2024,EMEA,United Kingdom,LocoTrack HGP4,2060,206000
Jun,2024,EMEA,United Kingdom,LocoTrack HFR4,2060,206000
Jun,2024,EMEA,United Kingdom,LocoTag P4P,206,20600
Jun,2024,EMEA,United Kingdom,LocoTag E4BL,1456,145600
Jun,2024,EMEA,United Kingdom,LocoTag C2PL,252,25200
Jun,2024,EMEA,United Kingdom,LocoPoint,880,88000
Jun,2024,EMEA,Germany,LocoTrack HGD4,2472,247200
Jun,2024,EMEA,Germany,LocoTrack HGR4,2060,206000
Jun,2024,EMEA,Germany,LocoTrack HGP4,2060,206000
Jun,2024,EMEA,Germany,LocoTrack HFR4,2060,206000
Jun,2024,EMEA,Germany,LocoTag P4P,206,20600
Jun,2024,EMEA,Germany,LocoTag E4BL,1456,145600
